pO2,PO4,mscore,State,pCO2,efolding (m),globe_avg_temp (C),dissolved_O2_sur (molkg-1x1E6),file,benthic_anoxia
1.0,0.5,0.010548406084793,Background,5.0,0.5,24.06,99.09598156809808,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.20,0.09
0.9,0.5,0.0574753660653996,Background,5.0,0.5,24.06,89.68394104158506,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.10,0.37
0.8,0.5,0.1409302029132332,Background,5.0,0.5,24.06,82.8425181680359,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.00,0.73
1.2,0.6,0.0224196528953241,Background,5.0,0.5,24.06,149.6825134381652,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.41,0.09
1.1,0.6,0.0705782011530807,Background,5.0,0.5,24.06,135.7178553007543,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.31,0.28
1.0,0.6,0.1086806961305463,Background,5.0,0.5,24.06,122.48833081685008,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.21,0.55
0.9,0.6,0.2377802756899554,Background,5.0,0.5,24.06,110.4812981793657,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.11,0.83
0.8,0.6,0.2349192292086675,Background,5.0,0.5,24.06,101.3245855574496,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.01,1.38
1.2,0.7,0.0963720186523835,Background,5.0,0.5,24.06,174.3762259138748,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.42,0.46
1.1,0.7,0.1584847476294959,Background,5.0,0.5,24.06,160.23150237742811,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.32,0.73
1.0,0.7,0.2796719706120192,Background,5.0,0.5,24.06,146.60203305538744,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.22,1.1
0.9,0.7,0.1499106538570473,Background,5.0,0.5,24.06,133.69895168580115,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.12,1.47
0.8,0.7,0.0702598291284192,Background,5.0,0.5,24.06,122.05975508550182,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.02,2.11
1.2,0.8,0.2562611770180136,Background,5.0,0.5,24.06,199.15307348128408,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.43,0.83
1.1,0.8,0.3435284214023961,Background,5.0,0.5,24.06,184.8710089689121,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.33,1.28
1.0,0.8,0.0215379322676775,Background,5.0,0.5,24.06,171.02817946579307,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.23,1.65
0.9,0.8,0.0653614450427467,Background,5.0,0.5,24.06,157.72525512147695,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.13,2.02
0.8,0.8,0.0906717357632859,Background,5.0,0.5,24.06,145.12949564959854,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.03,3.94
1.2,0.9,0.3524797837215508,Background,5.0,0.5,24.06,223.95962150767448,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.44,1.19
1.1,0.9,0.0418603293723366,Background,5.0,0.5,24.06,209.58918321412057,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.34,1.65
1.0,0.9,0.0609903943334434,Background,5.0,0.5,24.06,195.62103261705488,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.24,2.11
0.9,0.9,0.0902128529895702,Background,5.0,0.5,24.06,182.06954700872305,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.14,3.94
0.8,0.9,0.0674699365750472,Background,5.0,0.5,24.06,169.07977988012135,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.04,6.06
1.2,0.5,0.0171472978372628,Kellwasser,5.0,0.5,24.06,125.0835630344227,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.40,0.0
1.1,0.5,0.0162020792040842,Kellwasser,5.0,0.5,24.06,111.49833881063388,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.30,0.0
1.0,0.5,0.0169302961715174,Kellwasser,5.0,0.5,24.06,99.09598156809808,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.20,0.09
0.9,0.5,0.0174877620151945,Kellwasser,5.0,0.5,24.06,89.68394104158506,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.10,0.37
0.8,0.5,0.0206290210270535,Kellwasser,5.0,0.5,24.06,82.8425181680359,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.00,0.73
1.2,0.6,0.0170709830688488,Kellwasser,5.0,0.5,24.06,149.6825134381652,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.41,0.09
1.1,0.6,0.0175292034108806,Kellwasser,5.0,0.5,24.06,135.7178553007543,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.31,0.28
1.0,0.6,0.0196315975791494,Kellwasser,5.0,0.5,24.06,122.48833081685008,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.21,0.55
0.9,0.6,0.0206388226675466,Kellwasser,5.0,0.5,24.06,110.4812981793657,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.11,0.83
0.8,0.6,0.0485988642235439,Kellwasser,5.0,0.5,24.06,101.3245855574496,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.01,1.38
1.2,0.7,0.0180403282004877,Kellwasser,5.0,0.5,24.06,174.3762259138748,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.42,0.46
1.1,0.7,0.0211009393651112,Kellwasser,5.0,0.5,24.06,160.23150237742811,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.32,0.73
1.0,0.7,0.0241314263599662,Kellwasser,5.0,0.5,24.06,146.60203305538744,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.22,1.1
0.9,0.7,0.0892872210242826,Kellwasser,5.0,0.5,24.06,133.69895168580115,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.12,1.47
0.8,0.7,0.3699371106136372,Kellwasser,5.0,0.5,24.06,122.05975508550182,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.02,2.11
1.2,0.8,0.0208508009680339,Kellwasser,5.0,0.5,24.06,199.15307348128408,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.43,0.83
1.1,0.8,0.0252746429810528,Kellwasser,5.0,0.5,24.06,184.8710089689121,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.33,1.28
1.0,0.8,0.1857825932267043,Kellwasser,5.0,0.5,24.06,171.02817946579307,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.23,1.65
0.9,0.8,0.4184250126607692,Kellwasser,5.0,0.5,24.06,157.72525512147695,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.13,2.02
0.8,0.8,0.6631616641508077,Kellwasser,5.0,0.5,24.06,145.12949564959854,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.03,3.94
1.2,0.9,0.0388936706093723,Kellwasser,5.0,0.5,24.06,223.95962150767448,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.44,1.19
1.1,0.9,0.2299113658488006,Kellwasser,5.0,0.5,24.06,209.58918321412057,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.34,1.65
1.0,0.9,0.4690006610199356,Kellwasser,5.0,0.5,24.06,195.62103261705488,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.24,2.11
0.9,0.9,0.6865710553356144,Kellwasser,5.0,0.5,24.06,182.06954700872305,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.14,3.94
0.8,0.9,0.6546760897668366,Kellwasser,5.0,0.5,24.06,169.07977988012135,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.04,6.06
1.2,1.0,0.0439049461032036,Background,5.0,0.5,24.06,77.38088606856763,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.40,1.65
1.1,1.0,0.0577991832618789,Background,5.0,0.5,24.06,72.87262269528583,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.30,2.11
1.0,1.0,0.0866686114079505,Background,5.0,0.5,24.06,68.92758392496035,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.20,3.85
0.9,1.0,0.0624127805202272,Background,5.0,0.5,24.06,65.63460192410275,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.10,5.78
0.8,1.0,0.0515915562144636,Background,5.0,0.5,24.06,62.68177821766585,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.00,7.89
1.2,1.1,0.0523116272153542,Background,5.0,0.5,24.06,94.45377509109676,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.41,2.2
1.1,1.1,0.0777799361471954,Background,5.0,0.5,24.06,88.88173761079088,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.31,3.76
1.0,1.1,0.0545675594603529,Background,5.0,0.5,24.06,84.187529864721,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.21,5.6
0.9,1.1,0.0454861805978261,Background,5.0,0.5,24.06,80.13493788894266,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.11,7.16
0.8,1.1,0.0433402934881764,Background,5.0,0.5,24.06,76.53175998711959,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.01,16.06
1.2,1.2,0.0685895337160155,Background,5.0,0.5,24.06,113.11670095892624,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.42,3.67
1.1,1.2,0.0532432433349027,Background,5.0,0.5,24.06,106.22751869959755,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.32,5.32
1.0,1.2,0.0454084632443707,Background,5.0,0.5,24.06,100.57092731585726,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.22,6.88
0.9,1.2,0.0410010894283885,Background,5.0,0.5,24.06,95.71269765729085,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.12,11.47
0.8,1.2,0.0347230418004093,Background,5.0,0.5,24.06,91.54830331681296,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.02,23.94
1.2,1.3,0.0461733214660602,Background,5.0,0.5,24.06,133.82991892285645,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.43,5.41
1.1,1.3,0.0395431205159556,Background,5.0,0.5,24.06,125.06831262726335,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.33,6.33
1.0,1.3,0.0362735630358805,Background,5.0,0.5,24.06,118.16858022939414,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.23,7.89
0.9,1.3,0.0319627646970887,Background,5.0,0.5,24.06,112.43983317399396,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.13,17.71
0.8,1.3,0.0257250560638279,Background,5.0,0.5,24.06,107.48818021966144,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.03,30.0
1.2,1.4,0.0344815662162091,Background,5.0,0.5,24.06,156.77729970775545,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.44,5.78
1.1,1.4,0.0295558215494876,Background,5.0,0.5,24.06,145.79438720829785,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.34,7.34
1.0,1.4,0.0304933121378497,Background,5.0,0.5,24.06,137.1872058371082,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.24,12.75
0.9,1.4,0.0255332768125663,Background,5.0,0.5,24.06,130.28849207330495,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.14,24.77
0.8,1.4,0.0193640094706853,Background,5.0,0.5,24.06,124.49519999790937,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.04,35.78
1.2,1.0,0.2660717249277337,Kellwasser,5.0,0.5,24.06,77.38088606856763,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.40,1.65
1.1,1.0,0.5203217078845807,Kellwasser,5.0,0.5,24.06,72.87262269528583,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.30,2.11
1.0,1.0,0.7124632881975969,Kellwasser,5.0,0.5,24.06,68.92758392496035,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.20,3.85
0.9,1.0,0.6438951675490725,Kellwasser,5.0,0.5,24.06,65.63460192410275,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.10,5.78
0.8,1.0,0.4892354745972272,Kellwasser,5.0,0.5,24.06,62.68177821766585,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.00,7.89
1.2,1.1,0.5922522504155139,Kellwasser,5.0,0.5,24.06,94.45377509109676,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.41,2.2
1.1,1.1,0.733144707328096,Kellwasser,5.0,0.5,24.06,88.88173761079088,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.31,3.76
1.0,1.1,0.6311639692841758,Kellwasser,5.0,0.5,24.06,84.187529864721,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.21,5.6
0.9,1.1,0.492846190905856,Kellwasser,5.0,0.5,24.06,80.13493788894266,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.11,7.16
0.8,1.1,0.2668687466962881,Kellwasser,5.0,0.5,24.06,76.53175998711959,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.01,16.06
1.2,1.2,0.7417303074904389,Kellwasser,5.0,0.5,24.06,113.11670095892624,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.42,3.67
1.1,1.2,0.6144080820764367,Kellwasser,5.0,0.5,24.06,106.22751869959755,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.32,5.32
1.0,1.2,0.4723279411467236,Kellwasser,5.0,0.5,24.06,100.57092731585726,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.22,6.88
0.9,1.2,0.2976334658826404,Kellwasser,5.0,0.5,24.06,95.71269765729085,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.12,11.47
0.8,1.2,0.1798788916863065,Kellwasser,5.0,0.5,24.06,91.54830331681296,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.02,23.94
1.2,1.3,0.5958119565365242,Kellwasser,5.0,0.5,24.06,133.82991892285645,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.43,5.41
1.1,1.3,0.4482590222845532,Kellwasser,5.0,0.5,24.06,125.06831262726335,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.33,6.33
1.0,1.3,0.2815514301593146,Kellwasser,5.0,0.5,24.06,118.16858022939414,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.23,7.89
0.9,1.3,0.1789055761878411,Kellwasser,5.0,0.5,24.06,112.43983317399396,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.13,17.71
0.8,1.3,0.1288523412644552,Kellwasser,5.0,0.5,24.06,107.48818021966144,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.03,30.0
1.2,1.4,0.4256464393492956,Kellwasser,5.0,0.5,24.06,156.77729970775545,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.44,5.78
1.1,1.4,0.3082507996271822,Kellwasser,5.0,0.5,24.06,145.79438720829785,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.34,7.34
1.0,1.4,0.1740556357428108,Kellwasser,5.0,0.5,24.06,137.1872058371082,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.24,12.75
0.9,1.4,0.121132002628911,Kellwasser,5.0,0.5,24.06,130.28849207330495,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.14,24.77
0.8,1.4,0.0935278919614197,Kellwasser,5.0,0.5,24.06,124.49519999790937,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5b.dat.04,35.78
1.2,1.5,0.0258511188943427,Background,5.0,0.5,24.06,59.97061089146882,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.40,7.16
1.1,1.5,0.0264609090702692,Background,5.0,0.5,24.06,57.59899067925289,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.30,8.72
1.0,1.5,0.0231604653245965,Background,5.0,0.5,24.06,55.45802559936419,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.20,18.35
0.9,1.5,0.0179842130555771,Background,5.0,0.5,24.06,53.55258690542541,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.10,30.0
0.8,1.5,0.0118036727996792,Background,5.0,0.5,24.06,51.75497062737122,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.00,41.83
1.2,1.6,0.0220589806932006,Background,5.0,0.5,24.06,73.48950020968914,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.41,7.71
1.1,1.6,0.021831534918237,Background,5.0,0.5,24.06,70.6822975189425,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.31,12.66
1.0,1.6,0.0167419979484719,Background,5.0,0.5,24.06,68.07228783145547,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.21,24.86
0.9,1.6,0.0132651914097648,Background,5.0,0.5,24.06,65.77606836799532,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.11,34.68
0.8,1.6,0.0076456304671534,Background,5.0,0.5,24.06,63.679704908281565,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.01,46.33
1.2,1.7,0.0196712020590125,Background,5.0,0.5,24.06,87.7969287103042,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.42,9.54
1.1,1.7,0.0152300495272116,Background,5.0,0.5,24.06,84.5017348183319,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.32,18.72
1.0,1.7,0.0118661274943954,Background,5.0,0.5,24.06,81.64059545379132,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.22,29.08
0.9,1.7,0.007253904730688,Background,5.0,0.5,24.06,78.98502371972427,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.12,39.91
0.8,1.7,0.0046164105638334,Background,5.0,0.5,24.06,76.47023448953405,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.02,49.91
1.2,1.8,0.0147024137690137,Background,5.0,0.5,24.06,103.16808766219764,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.43,12.57
1.1,1.8,0.010708482521934,Background,5.0,0.5,24.06,99.36476999428125,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.33,24.13
1.0,1.8,0.0082756303370707,Background,5.0,0.5,24.06,95.87722888682038,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.23,33.76
0.9,1.8,0.0038156605806213,Background,5.0,0.5,24.06,92.82439714297652,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.13,44.04
0.8,1.8,0.0019140769334099,Background,5.0,0.5,24.06,90.11203655973075,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.03,53.21
1.2,1.9,0.0102732078506987,Background,5.0,0.5,24.06,119.45680307690054,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.44,18.44
1.1,1.9,0.0070578781062478,Background,5.0,0.5,24.06,115.03481073305012,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.34,28.17
1.0,1.9,0.0045258535365835,Background,5.0,0.5,24.06,111.10816558357328,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.24,36.79
0.9,1.9,0.0018573205404336,Background,5.0,0.5,24.06,107.58390271803364,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.14,46.97
0.8,1.9,0.0012423498187158,Background,5.0,0.5,24.06,104.35658623464406,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.04,56.51
1.2,1.5,0.2862676764216172,Kellwasser,5.0,0.5,24.06,59.97061089146882,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.40,7.16
1.1,1.5,0.1760919102195187,Kellwasser,5.0,0.5,24.06,57.59899067925289,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.30,8.72
1.0,1.5,0.1130308205832979,Kellwasser,5.0,0.5,24.06,55.45802559936419,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.20,18.35
0.9,1.5,0.0888087937037859,Kellwasser,5.0,0.5,24.06,53.55258690542541,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.10,30.0
0.8,1.5,0.0672815540037525,Kellwasser,5.0,0.5,24.06,51.75497062737122,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.00,41.83
1.2,1.6,0.1644148587515031,Kellwasser,5.0,0.5,24.06,73.48950020968914,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.41,7.71
1.1,1.6,0.1054618722577755,Kellwasser,5.0,0.5,24.06,70.6822975189425,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.31,12.66
1.0,1.6,0.0788938685596637,Kellwasser,5.0,0.5,24.06,68.07228783145547,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.21,24.86
0.9,1.6,0.0641169635786871,Kellwasser,5.0,0.5,24.06,65.77606836799532,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.11,34.68
0.8,1.6,0.0468328672327354,Kellwasser,5.0,0.5,24.06,63.679704908281565,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.01,46.33
1.2,1.7,0.0997913613693175,Kellwasser,5.0,0.5,24.06,87.7969287103042,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.42,9.54
1.1,1.7,0.0717184907843942,Kellwasser,5.0,0.5,24.06,84.5017348183319,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.32,18.72
1.0,1.7,0.0579098037396234,Kellwasser,5.0,0.5,24.06,81.64059545379132,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.22,29.08
0.9,1.7,0.0441599795513724,Kellwasser,5.0,0.5,24.06,78.98502371972427,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.12,39.91
0.8,1.7,0.0188465626341598,Kellwasser,5.0,0.5,24.06,76.47023448953405,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.02,49.91
1.2,1.8,0.0632619404517457,Kellwasser,5.0,0.5,24.06,103.16808766219764,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.43,12.57
1.1,1.8,0.0501002094099404,Kellwasser,5.0,0.5,24.06,99.36476999428125,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.33,24.13
1.0,1.8,0.0404502332827556,Kellwasser,5.0,0.5,24.06,95.87722888682038,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.23,33.76
0.9,1.8,0.029457452437581,Kellwasser,5.0,0.5,24.06,92.82439714297652,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.13,44.04
0.8,1.8,0.0131344774624417,Kellwasser,5.0,0.5,24.06,90.11203655973075,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.03,53.21
1.2,1.9,0.0432940453300013,Kellwasser,5.0,0.5,24.06,119.45680307690054,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.44,18.44
1.1,1.9,0.0355140670558454,Kellwasser,5.0,0.5,24.06,115.03481073305012,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.34,28.17
1.0,1.9,0.0270518286636259,Kellwasser,5.0,0.5,24.06,111.10816558357328,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.24,36.79
0.9,1.9,0.0128618559439482,Kellwasser,5.0,0.5,24.06,107.58390271803364,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.14,46.97
0.8,1.9,0.0088222645729724,Kellwasser,5.0,0.5,24.06,104.35658623464406,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5c.dat.04,56.51
0.7,0.5,0.2415989168022426,Background,5.0,0.5,24.05,23.90659028606024,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.40,1.19
0.6,0.5,0.0437481346869004,Background,5.0,0.5,24.05,20.89104600599967,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.30,1.83
0.5,0.5,0.1107467469956832,Background,5.0,0.5,24.05,18.482462110114284,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.20,3.39
0.4,0.5,0.0851606089193966,Background,5.0,0.5,24.05,16.54792868066579,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.10,7.25
0.3,0.5,0.0507684087556826,Background,5.0,0.5,24.05,14.858364920655733,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.00,34.68
0.7,0.6,0.0624658420574034,Background,5.0,0.5,24.05,38.76801929436624,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.41,1.83
0.6,0.6,0.1079772043970784,Background,5.0,0.5,24.05,34.18954656808637,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.31,3.3
0.5,0.6,0.079240803515862,Background,5.0,0.5,24.05,30.748411518288776,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.21,6.79
0.4,0.6,0.0543698486968151,Background,5.0,0.5,24.05,27.923932066187263,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.11,23.3
0.3,0.6,0.0373532413805919,Background,5.0,0.5,24.05,25.54829006840009,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.01,53.58
0.7,0.7,0.1030543687994001,Background,5.0,0.5,24.05,56.61917384713888,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.42,3.76
0.6,0.7,0.0800025513047123,Background,5.0,0.5,24.05,49.768423195928335,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.32,6.61
0.5,0.7,0.0620791558086854,Background,5.0,0.5,24.05,44.8541140940506,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.22,15.23
0.4,0.7,0.0425047998313578,Background,5.0,0.5,24.05,40.99748912267387,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.12,39.27
0.3,0.7,0.0242753476021702,Background,5.0,0.5,24.05,37.862137105548754,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.02,65.5
0.7,0.8,0.0752466648666029,Background,5.0,0.5,24.05,78.29443347873166,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5d.dat.43,5.87
