,index,pO2_bg,PO4_bg,mscore_bg,State_bg,pCO2_bg,efolding (m)_bg,globe_avg_temp (C)_bg,dissolved_O2_sur (molkg-1x1E6)_bg,file_bg,benthic_anoxia_bg,pO2_ev,PO4_ev,mscore_ev,State_ev,pCO2_ev,efolding (m)_ev,globe_avg_temp (C)_ev,dissolved_O2_sur (molkg-1x1E6)_ev,file_ev,benthic_anoxia_ev,PO4_change,pO2_change,temp_change,benthic_anoxia_change,efolding_change,O2_change,rmse
61,60,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,0.9,1.3,0.66094357,Kellwasser,1.0,0.75,18.18,145.8663173,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.13,14.68,0.3,-0.2,-3.28,13.3,0.0,60.02566804,33.84467461814672
59,58,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,0.9,1.2,0.707311062,Kellwasser,1.0,0.75,18.18,123.9745034,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.12,9.27,0.2,-0.2,-3.28,7.89,0.0,38.13385414,33.84467461814672
415,414,1.2,1.3,0.431697772,Background,2.5,1.0,21.46,170.1500732,251103.pO2xPO4_5x5b.dat.43,3.58,1.1,1.6,0.521273485,Kellwasser,1.0,0.75,18.18,91.41401824,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.31,12.2,0.3,-0.1,-3.28,8.62,-0.25,-78.73605496,33.908530055461014
404,403,1.1,1.2,0.416669591,Background,2.5,1.0,21.46,136.0907772,251103.pO2xPO4_5x5b.dat.32,3.85,0.9,1.3,0.503735592,Kellwasser,0.75,1.0,17.06,161.3606291,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.13,11.56,0.1,-0.2,-4.4,7.71,0.0,25.2698519,33.98614576305607
398,397,1.1,1.2,0.416669591,Background,2.5,1.0,21.46,136.0907772,251103.pO2xPO4_5x5b.dat.32,3.85,0.9,1.4,0.66094357,Kellwasser,1.0,0.75,18.18,169.6706604,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.14,14.68,0.2,-0.2,-3.28,10.83,-0.25,33.5798832,33.99131101979159
395,394,1.1,1.2,0.416669591,Background,2.5,1.0,21.46,136.0907772,251103.pO2xPO4_5x5b.dat.32,3.85,0.9,1.2,0.707311062,Kellwasser,1.0,0.75,18.18,123.9745034,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.12,9.27,0.0,-0.2,-3.28,5.42,-0.25,-12.1162738,33.99131101979159
396,395,1.1,1.2,0.416669591,Background,2.5,1.0,21.46,136.0907772,251103.pO2xPO4_5x5b.dat.32,3.85,0.9,1.3,0.66094357,Kellwasser,1.0,0.75,18.18,145.8663173,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.13,14.68,0.1,-0.2,-3.28,10.83,-0.25,9.7755401,33.99131101979159
73,72,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,0.9,1.3,0.503735592,Kellwasser,0.75,1.0,17.06,161.3606291,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.13,11.56,0.3,-0.2,-4.4,10.18,0.25,75.51997984,34.00057334035346
399,398,1.1,1.2,0.416669591,Background,2.5,1.0,21.46,136.0907772,251103.pO2xPO4_5x5b.dat.32,3.85,1.0,1.5,0.524769688,Kellwasser,1.0,0.75,18.18,72.0914104,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.20,15.96,0.3,-0.1,-3.28,12.11,-0.25,-63.9993668,34.17633958993927
382,381,1.2,1.2,0.427080903,Background,2.5,1.0,21.46,145.293583,251103.pO2xPO4_5x5b.dat.42,2.84,1.0,1.4,0.642239103,Kellwasser,1.0,0.75,18.18,179.7021687,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.24,11.1,0.2,-0.2,-3.28,8.26,-0.25,34.4085857,34.54758025323674
384,383,1.2,1.2,0.427080903,Background,2.5,1.0,21.46,145.293583,251103.pO2xPO4_5x5b.dat.42,2.84,1.0,1.5,0.524769688,Kellwasser,1.0,0.75,18.18,72.0914104,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.20,15.96,0.3,-0.2,-3.28,13.12,-0.25,-73.2021726,34.54758025323674
14,13,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.0,1.5,0.524769688,Kellwasser,1.0,0.75,18.18,72.0914104,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.20,15.96,0.6,-0.2,-3.28,14.86,0.25,-167.2228682,34.7407720346372
280,279,0.9,0.9,0.351258549,Background,2.5,1.0,21.46,217.7454153,251103.pO2xPO4_5x5a.dat.14,2.84,0.8,1.1,0.512140493,Kellwasser,1.0,0.5,18.18,94.47151388,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.01,8.26,0.2,-0.1,-3.28,5.42,-0.5,-123.2739014,34.84106335066656
89,88,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.0,1.5,0.524769688,Kellwasser,1.0,0.75,18.18,72.0914104,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.20,15.96,0.4,-0.2,-3.28,14.31,0.0,-39.4534509,34.89171781792325
87,86,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.0,1.4,0.642239103,Kellwasser,1.0,0.75,18.18,179.7021687,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.24,11.1,0.3,-0.2,-3.28,9.45,0.0,68.1573074,34.89171781792325
9,8,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.0,1.3,0.679021468,Kellwasser,1.0,0.75,18.18,154.1479141,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.23,7.52,0.4,-0.2,-3.28,6.42,0.25,-85.1663645,34.931047089158916
11,10,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.0,1.4,0.642239103,Kellwasser,1.0,0.75,18.18,179.7021687,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.24,11.1,0.5,-0.2,-3.28,10.0,0.25,-59.6121099,34.931047089158916
389,388,1.2,1.2,0.427080903,Background,2.5,1.0,21.46,145.293583,251103.pO2xPO4_5x5b.dat.42,2.84,1.0,1.5,0.576999912,Kellwasser,0.75,1.0,17.06,80.04620759,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.20,12.84,0.3,-0.2,-4.4,10.0,0.0,-65.24737541,34.9327788647073
362,361,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,0.9,1.3,0.66094357,Kellwasser,1.0,0.75,18.18,145.8663173,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.13,14.68,0.2,-0.1,-3.28,10.74,-0.25,38.7097607,35.06414096593938
364,363,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,0.9,1.4,0.66094357,Kellwasser,1.0,0.75,18.18,169.6706604,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.14,14.68,0.3,-0.1,-3.28,10.74,-0.25,62.5141038,35.06414096593938
414,413,1.2,1.3,0.431697772,Background,2.5,1.0,21.46,170.1500732,251103.pO2xPO4_5x5b.dat.43,3.58,1.0,1.5,0.524769688,Kellwasser,1.0,0.75,18.18,72.0914104,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.20,15.96,0.2,-0.2,-3.28,12.38,-0.25,-98.0586628,35.145358941122126
413,412,1.2,1.3,0.431697772,Background,2.5,1.0,21.46,170.1500732,251103.pO2xPO4_5x5b.dat.43,3.58,1.0,1.4,0.642239103,Kellwasser,1.0,0.75,18.18,179.7021687,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.24,11.1,0.1,-0.2,-3.28,7.52,-0.25,9.5520955,35.145358941122126
63,62,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,1.0,1.4,0.642239103,Kellwasser,1.0,0.75,18.18,179.7021687,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.24,11.1,0.4,-0.1,-3.28,9.72,0.0,93.86151944,35.169221328470925
419,418,1.2,1.3,0.431697772,Background,2.5,1.0,21.46,170.1500732,251103.pO2xPO4_5x5b.dat.43,3.58,1.0,1.5,0.576999912,Kellwasser,0.75,1.0,17.06,80.04620759,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.20,12.84,0.2,-0.2,-4.4,9.26,0.0,-90.10386561,35.19583538489368
85,84,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.0,1.3,0.679021468,Kellwasser,1.0,0.75,18.18,154.1479141,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.23,7.52,0.2,-0.2,-3.28,5.87,0.0,42.6030528,35.26845142129243
397,396,1.1,1.2,0.416669591,Background,2.5,1.0,21.46,136.0907772,251103.pO2xPO4_5x5b.dat.32,3.85,1.0,1.4,0.642239103,Kellwasser,1.0,0.75,18.18,179.7021687,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.24,11.1,0.2,-0.1,-3.28,7.25,-0.25,43.6113915,35.60442290887537
287,286,0.9,0.9,0.351258549,Background,2.5,1.0,21.46,217.7454153,251103.pO2xPO4_5x5a.dat.14,2.84,0.8,1.2,0.684237598,Kellwasser,1.0,0.75,18.18,118.3068962,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.02,12.57,0.3,-0.1,-3.28,9.73,-0.25,-99.4385191,35.72205746923619
285,284,0.9,0.9,0.351258549,Background,2.5,1.0,21.46,217.7454153,251103.pO2xPO4_5x5a.dat.14,2.84,0.8,1.1,0.684237598,Kellwasser,1.0,0.75,18.18,103.7711627,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.01,12.57,0.2,-0.1,-3.28,9.73,-0.25,-113.9742526,35.72205746923619
309,308,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,0.9,1.4,0.66094357,Kellwasser,1.0,0.75,18.18,169.6706604,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.14,14.68,0.4,-0.1,-3.28,11.93,-0.25,81.83086175,36.02493186936213
307,306,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,0.9,1.3,0.66094357,Kellwasser,1.0,0.75,18.18,145.8663173,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.13,14.68,0.3,-0.1,-3.28,11.93,-0.25,58.02651865,36.02493186936213
385,384,1.2,1.2,0.427080903,Background,2.5,1.0,21.46,145.293583,251103.pO2xPO4_5x5b.dat.42,2.84,1.1,1.6,0.521273485,Kellwasser,1.0,0.75,18.18,91.41401824,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.31,12.2,0.4,-0.1,-3.28,9.36,-0.25,-53.87956476,36.0409472077499
326,325,0.9,1.0,0.356375169,Background,2.5,1.0,21.46,83.33381993,251103.pO2xPO4_5x5b.dat.10,3.94,0.8,1.1,0.684237598,Kellwasser,1.0,0.75,18.18,103.7711627,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.01,12.57,0.1,-0.1,-3.28,8.63,-0.25,20.43734277,36.10579027865789
328,327,0.9,1.0,0.356375169,Background,2.5,1.0,21.46,83.33381993,251103.pO2xPO4_5x5b.dat.10,3.94,0.8,1.2,0.684237598,Kellwasser,1.0,0.75,18.18,118.3068962,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.02,12.57,0.2,-0.1,-3.28,8.63,-0.25,34.97307627,36.10579027865789
305,304,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,0.9,1.2,0.707311062,Kellwasser,1.0,0.75,18.18,123.9745034,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.12,9.27,0.2,-0.1,-3.28,6.52,-0.25,36.13470475,36.35377970330546
88,87,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.1,1.5,0.646946866,Kellwasser,1.0,0.75,18.18,74.9922765,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.30,7.98,0.4,-0.1,-3.28,6.33,0.0,-36.5525848,36.38893319391434
341,340,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,1.0,1.4,0.642239103,Kellwasser,1.0,0.75,18.18,179.7021687,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.24,11.1,0.3,-0.1,-3.28,7.25,-0.25,66.0055666,36.585472020478285
360,359,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,0.9,1.2,0.707311062,Kellwasser,1.0,0.75,18.18,123.9745034,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.12,9.27,0.1,-0.1,-3.28,5.33,-0.25,16.8179468,36.602949003040344
343,342,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,1.0,1.5,0.524769688,Kellwasser,1.0,0.75,18.18,72.0914104,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.20,15.96,0.4,-0.1,-3.28,12.11,-0.25,-41.6051917,36.629496822833886
13,12,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.1,1.5,0.646946866,Kellwasser,1.0,0.75,18.18,74.9922765,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.30,7.98,0.6,-0.1,-3.28,6.88,0.25,-164.3220021,36.65723166747809
60,59,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,1.0,1.3,0.679021468,Kellwasser,1.0,0.75,18.18,154.1479141,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.23,7.52,0.3,-0.1,-3.28,6.14,0.0,68.30726484,37.1707359959251
383,382,1.2,1.2,0.427080903,Background,2.5,1.0,21.46,145.293583,251103.pO2xPO4_5x5b.dat.42,2.84,1.1,1.5,0.646946866,Kellwasser,1.0,0.75,18.18,74.9922765,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.30,7.98,0.3,-0.1,-3.28,5.14,-0.25,-70.3013065,37.17975165256126
10,9,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.1,1.4,0.694506238,Kellwasser,1.0,0.75,18.18,190.6808611,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.34,6.79,0.5,-0.1,-3.28,5.69,0.25,-48.6334175,37.227412236645144
86,85,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.1,1.4,0.694506238,Kellwasser,1.0,0.75,18.18,190.6808611,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.34,6.79,0.3,-0.1,-3.28,5.14,0.0,79.1359998,37.29141926148084
18,17,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.8,-0.1,-3.28,11.1,0.25,-130.0736913,
41,40,1.2,0.9,0.352479784,Background,5.0,0.5,24.06,223.9596215,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.44,1.19,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.8,-0.1,-5.88,11.01,0.25,-114.7190342,
71,70,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.7,0.0,-3.28,10.82,0.0,23.39993804,
93,92,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.6,-0.1,-3.28,10.55,0.0,-2.304274,
160,159,1.0,0.9,0.427189722,Background,5.0,0.75,24.06,203.5507932,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.24,2.11,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.8,0.1,-5.88,10.09,0.0,-94.3102059,
229,228,1.0,0.9,0.427189722,Background,5.0,0.75,24.06,203.5507932,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.24,2.11,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.8,0.1,-5.88,10.09,0.0,-94.3102059,
254,253,1.1,1.0,0.390493104,Background,5.0,0.75,24.06,77.53463433,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.30,2.29,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.7,0.0,-5.88,9.91,0.0,31.70595297,
273,272,1.2,1.1,0.370451494,Background,5.0,0.75,24.06,100.7840037,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.41,2.29,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.6,-0.1,-5.88,9.91,0.0,8.4565836,
314,313,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.7,0.1,-3.28,9.45,-0.25,21.40078865,
346,345,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.6,0.0,-3.28,8.35,-0.25,-4.4560148,
368,367,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.6,0.1,-3.28,8.26,-0.25,2.0840307,
387,386,1.2,1.2,0.427080903,Background,2.5,1.0,21.46,145.293583,251103.pO2xPO4_5x5b.dat.42,2.84,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.5,-0.1,-3.28,9.36,-0.25,-36.0529957,
402,401,1.1,1.2,0.416669591,Background,2.5,1.0,21.46,136.0907772,251103.pO2xPO4_5x5b.dat.32,3.85,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.5,0.0,-3.28,8.35,-0.25,-26.8501899,
417,416,1.2,1.3,0.431697772,Background,2.5,1.0,21.46,170.1500732,251103.pO2xPO4_5x5b.dat.43,3.58,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.4,-0.1,-3.28,8.62,-0.25,-60.9094859,
434,433,1.2,1.1,0.355242122,Background,5.0,1.0,24.06,109.5454572,Devon370Ma_1xRemin_5xpCO2.pO2xPO4_5x5b.dat.41,2.57,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.6,-0.1,-5.88,9.63,-0.25,-0.3048699,
449,448,1.1,1.1,0.355966851,Background,5.0,1.0,24.06,102.5284655,Devon370Ma_1xRemin_5xpCO2.pO2xPO4_5x5b.dat.31,3.67,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.6,0.0,-5.88,8.53,-0.25,6.7121218,
464,463,1.2,1.2,0.365956576,Background,5.0,1.0,24.06,122.8022011,Devon370Ma_1xRemin_5xpCO2.pO2xPO4_5x5b.dat.42,3.58,1.1,1.7,0.521273485,Kellwasser,1.0,0.75,18.18,109.2405873,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,12.2,0.5,-0.1,-5.88,8.62,-0.25,-13.5616138,
472,471,1.2,1.2,0.365956576,Background,5.0,1.0,24.06,122.8022011,Devon370Ma_1xRemin_5xpCO2.pO2xPO4_5x5b.dat.42,3.58,1.2,1.9,0.49245255,Kellwasser,0.75,1.0,17.06,170.2301379,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.44,10.64,0.7,0.0,-7.0,7.06,0.0,47.4279368,
